formula,target
LaYbZn2,1
LaZnAsO,0
LaZnAu2,1
Li(CuO)3,1
Li(NiO2)4,1
Li0.33Ag1Sn0.67O2,0
Li0.33Ti0.67Ag1O2,0
Li0.5Ge1Pb1.75S4,0
Li11Mn13O32,1
Li12Fe5O16,1
Li13Nb14ZnO42,1
Li13Ti22O48,1
Li14Ti21O48,1
Li15(FeO4)4,1
Li15Mn2O12,1
Li17Nb20O60,1
Li17Ti20O40,1
Li2(FeO2)5,1
Li2(LuGe)3,1
Li2(NiO2)3,1
Li23(MnAs)20,1
Li2B4O7,0
Li2CdGe,0
Li2CdGeS4,0
Li2CdSnS4,0
Li2Co4O7F,1
Li2CrCo3O8,1
Li2CrCuO4,1
Li2Cu2S3,1
Li2CuF6,1
Li2DyIn,1
Li2EuSn,1
Li2Fe2(PO4)3,1
Li2Fe3CoO8,1
Li2Fe3NiO8,1
Li2Fe3SnO8,1
Li2FeGeS4,0
Li2FeSnS4,0
Li2FeWO6,1
Li2Ga,1
Li2Ga(GeSe3)2,0
Li2Ga2GeS6,0
Li2GaPd,1
Li2HgGe,0
Li2HgGeS4,0
Li2In2GeS6,0
Li2In2GeSe6,0
Li2In2SiS6,0
Li2In2SiSe6,0
Li2InAg,1
Li2LaTl,1
Li2MgHg,1
Li2MgIn,1
Li2MgSn,1
Li2MnCo3O8,1
Li2MnCu3O8,1
Li2MnGeS4,0
Li2MnNi3O8,1
Li2MnO2F,1
Li2Mo2Se2O11,0
Li2Nb2(PO4)3,1
Li2NdAs2,1
Li2NdSb2,1
Li2Ni2SbO6,1
Li2Ni3TeO8,1
Li2Ni5(PO4)4,1
Li2PmAl,1
Li2PmGe,1
Li2PrIn,1
Li2PrP2,1
Li2PtO3,0
Li2Si4Ni5O14,1
Li2SiHgS4,0
Li2Sn5,1
Li2SnHgS4,0
Li2SnIr,1
Li2TeMoO6,0
Li2TeWO6,0
Li2Ti3FeO8,1
Li2TiMn3O8,1
Li2TlAg,1
Li2U(MoO5)2,1
Li2V2F7,1
Li2V3CrO8,1
Li2V3FeO8,1
Li2YbPb,1
Li2ZnGe,0
Li2ZnGeSe4,0
Li2ZnSnS4,0
Li2ZnSnSe4,0
Li3(CoO2)4,1
Li3(CuO)4,1
Li3(CuO2)2,1
Li3AlP2,0
Li3AlTe4O11,0
Li3Bi,0
Li3C,1
Li3Co(NiO2)4,1
Li3Co2(GeO4)3,1
Li3Co3SbO8,1
Li3Co4TeO8,1
Li3Cr(NiO2)4,1
Li3Cr3(CuO6)2,1
Li3CrCo3O8,1
Li3CrO4,1
Li3Cu4NiO8,1
Li3Dy,1
Li3Fe(CoO2)4,1
Li3Fe(SbO3)4,1
Li3Fe2SbO6,1
Li3FeNi3O8,1
Li3FeS3,1
Li3FeTe4O11,0
Li3GaTe4O11,0
Li3Mn(CuO3)2,1
Li3Mn(NiO3)2,1
Li3Mn2(CoO4)2,1
Li3Mn2(PO4)3,1
Li3Mn2CuO6,1
Li3Mn3NiO8,1
Li3Mn3WO8,1
Li3Mn4(PO4)6,1
Li3Mn4O8,1
Li3MnAs2,1
Li3Mo2P5O18,1
Li3Ni(SbO3)4,1
Li3Ni2(GeO4)3,1
Li3Ni3(PO4)4,1
Li3PS4,0
Li3ScN2,0
Li3Si3Ag2,1
Li3Ti2(PO4)3,1
Li3Ti3(PO4)4,1
Li3V12O29,1
Li3V4FeO12,1
Li3V4NiO12,1
Li3VOF5,1
Li4(FeO2)9,1
Li4.5Al0.5Te1O6,0
Li4.5Cr0.5Te1O6,0
Li4.5Fe0.5Te1O6,0
Li4.5Ga0.5Te1O6,0
Li4.5Mn0.5Te1O6,0
Li4Co2Ni3O10,1
Li4Co3CuO8,1
Li4Co5SbO12,1
Li4Cr3NiO8,1
Li4CrO5,1
Li4Cu(PO4)2,1
Li4Fe2Cu3O10,1
Li4Fe3NiO8,1
Li4Fe7(OF7)2,1
Li4FeNi3O8,1
Li4HgGe2S7,0
Li4MgNi3O8,1
Li4Mn(WO4)3,1
Li4Mn3Cr3O12,1
Li4Mn5Cu3O16,1
Li4Mn5Nb3O16,1
Li4Mn5NbO12,1
Li4Mn5Ni3O16,1
Li4NbNi3O8,1
Li4Ni2(PO4)3,1
Li4Ni3BiO8,1
Li4Ti5Cr3O16,1
Li4TiCr3O8,1
Li4V5Cu3O16,1
Li4VF7,1
Li4WO5,1
Li5(BiO3)4,1
Li5Co2Ni3O10,1
Li5Co2O2F5,1
Li5Cr2Ni5O12,1
Li5Fe2Ni3O10,1
Li5Fe6(BO3)6,1
Li5La3Nb14O42,1
Li5Mn2Cu5O12,1
Li5Mn3(FeO5)2,1
Li5Mn5(SbO6)2,1
Li5Mn6(BO3)6,1
Li6(NiO2)5,1
Li6Fe3Co7O20,1
Li6Fe9CoO20,1
Li6FeNi9O20,1
Li6FeO5F,1
Li6FeO6,1
Li6Mn5CoO12,1
Li6Mn5FeO12,1
Li6Tb2O7,1
Li7(Mo3S4)4,1
Li7(NiO2)11,1
Li7Ca8Nb12O40,1
Li7Ti16O32,1
Li7Ti5O12,1
Li7Ti7O16,1
Li8BiS6,1
Li8GeN4,0
Li8IrO6,1
Li8PO3,1
Li8PrO6,1
Li8Ti16CuS32,1
Li8TiNi7O16,1
Li9Fe3(WO4)7,1
Li9Ga13(Te7O22)3,0
LiAgF3,1
LiAl2Rh,1
LiAl2Tc,1
LiAl3,1
LiAlB14,0
LiAlB4,1
LiAlGe,1
LiAlRh2,1
LiAsS2,0
LiAsSe2,0
LiB3,0
LiB3O5,0
LiB9PbO15,0
LiBePt2,1
LiBi2(PO4)3,1
LiBi3(ClO2)2,0
LiBiS2,0
LiBr,0
LiCa2Ga,1
LiCa2Ge3,1
LiCa2In,1
LiCa2Mg,1
LiCa3As2H,0
LiCaO3,1
LiCd2Rh,1
LiCdBO3,0
LiCl,0
LiCo(CO3)2,1
LiCo7O7F,1
LiCoS2,1
LiCu2(CO3)2,1
LiCu2Ge,1
LiCu3F7,1
LiCu5P3O13,1
LiCuO2,1
LiCuPO4,1
LiEr2Ga,1
LiErAu2,1
LiEuH3,0
LiF,0
LiFe2(PO4)3,1
LiFe2(SiO4)2,1
LiGa(GeSe3)2,0
LiGaAg2,1
LiGaAu2,1
LiGaO2,0
LiGaPd2,1
LiGaPt2,1
LiGaS2,0
LiGaSe2,0
LiGaTe2,0
LiGd5P2O13,0
LiGeRh2,1
LiH3(SeO3)2,0
LiHf2Ir,1
LiHfPd2,1
LiHg2Pd,1
LiHoAu2,1
LiHoO3,1
LiI,0
LiIO3,0
LiIn(IO3)4,0
LiIn2Rh,1
LiInAg2,1
LiInS2,0
LiInSe2,0
LiInSn,1
LiInSnS4,0
LiInTe2,0
LiLa2IrO6,1
LiLu2Ga,1
LiLu2Pd,1
LiLu2Ru,1
LiLu2Tc,1
LiMg2Ag,1
LiMgAs,0
LiMgBi,0
LiMgN,0
LiMgSnPd,1
LiMn(PO4)2,1
LiMn2(PO4)2,1
LiMn4O8,1
LiMn9Se10,1
LiMnCoO4,1
LiMnCuO4,1
LiMnO2,1
LiMnP2O7,1
LiMnSiO4,1
LiMo3O8,1
LiMoIO6,0
LiNb3(BiO3)4,0
LiNbO3,0
LiNi2(PO4)3,1
LiNiP2O7,1
LiPm2Al,1
LiPm2Ga,1
LiPm2Ir,1
LiPm2Si,1
LiPr2Ru,1
LiSb3PbS6,0
LiSbS2,0
LiSbSe2,0
LiSbTe2,0
LiScHg2,1
LiSiB6,0
LiSiPd2,1
LiSiRh2,1
LiSm3SiS7,0
LiSn(PO3)4,1
LiSn4Ir,1
LiSnAu,1
LiTa3(BiO3)4,0
LiTaO3,0
LiTaRh2,1
LiThAu2,1
LiTi11O20,1
LiTi3O6,1
LiTiSiO4,1
LiTlPd2,1
LiTm2Rh,1
LiTm2Ru,1
LiTmSn,1
LiV2NiO6,1
LiV3O4,1
LiY(CuP)2,1
LiY2Ru,1
LiYbF4,1
LiYbPb,1
LiZn(Fe5O8)2,1
LiZn2GaO4,0
LiZnBO3,0
LiZnN,0
LiZr2Os,1
LiZrRh2,1
Lu(InS2)3,0
Lu(SiOs)2,1
Lu2AgAu,1
Lu2Al3Co,1
Lu2AlTc,1
Lu2CdAg,1
Lu2CdIn,1
Lu2CrS4,0
Lu2Fe2Si2C,1
Lu2FeS4,1
Lu2InHg,1
Lu2MgHg,1
Lu2Mn12P7,1
Lu2Mo2C3,1
Lu2O3,0
Lu2TlAg,1
Lu2TlCd,1
Lu2TlCu3Se5,0
Lu3BC3,1
Lu3Ga,1
Lu3InN,1
Lu3TlC,1
Lu4C7,1
Lu5(Si5Ir2)2,1
Lu5Si3B,1
Lu7(NiTe)2,1
Lu7(TePd)2,1
LuAg2,1
LuAl2Pd5,1
LuAlAg2,1
LuAu,1
LuBPd3,1
LuC2,1
LuCd4B3O10,0
LuCdAg2,1
LuGaRh2,1
LuGe2,1
LuHfRu2,1
LuIr,1
LuIr2,1
LuMnSi,1
LuNiBC,1
LuP,0
LuPt3,1
LuScRh2,1
LuScRu2,1
LuScZn2,1
LuSi2Ni,1
LuSiIr,1
LuU2S3O2,1
LuUO3,1
Mg(As2Rh3)2,1
Mg(CoS2)2,1
Mg(FeO2)4,1
Mg(FeS2)2,1
Mg(SnO2)4,1
Mg(TiS2)4,1
Mg10B16Ir19,1
Mg17Al11Pd,1
Mg23Al30,1
Mg2AgIr,1
Mg2Co,0
Mg2CrN2,1
Mg2Cu,1
Mg2CuWO6,1
Mg2Ga,1
Mg2Ge,0
Mg2GeB2Rh5,1
Mg2GeSe4,0
Mg2MnN2,1
Mg2Pb,0
Mg2PdAu,1
Mg2RhAu,1
Mg2Si,0
Mg2SiPt,1
Mg2Sn,0
Mg2TcO4,1
Mg2TiIrO6,1
Mg2V9O13,1
Mg2Zr14O5,1
Mg3(B25C4)2,0
Mg3(MnAl9)2,1
Mg3(Ni10B3)2,1
Mg3(Ni10P3)2,1
Mg32Al36Ag13,1
Mg3Al9FeSi5,1
Mg3As2,0
Mg3AsN,0
Mg3Bi2,1
Mg3Ga7Co2,1
Mg3Ge,1
Mg3N2,0
Mg3P2,0
Mg3Rh,1
Mg3Ru2,1
Mg3Sb2,0
Mg3Tl,1
Mg4Sc3(SiO3)8,1
Mg5As,1
Mg5B3O9F,0
Mg5Ti13O30,1
Mg5Tl2,1
Mg9CuO10,1
MgAgAs,1
MgCo2(PO5)2,1
MgCr,1
MgCu2GeS4,0
MgCu2SiS4,0
MgCuBi,1
MgCuSb,1
MgCuSn,1
MgF2,0
MgGeN2,0
MgIn3,1
MgInAg2,1
MgInPd2,1
MgMnO3,1
MgMnRh2,1
MgNiSb,1
MgO,0
MgPb3,1
MgPt5,1
MgRh2Pb,1
MgRhF6,1
MgSbF6,1
MgSbPt,1
MgSc,1
MgScAg2,1
MgSe,0
MgSi7Ir3,1
MgSiN2,0
MgSnRh2,1
MgTe,0
MgTi11O20,1
MgTi4O6,1
MgTl,1
MgV4O6,1
MgZn2,1
Mn(BW)2,1
Mn(CoO2)4,1
Mn(PbO2)2,0
Mn(SbO2)2,0
Mn(SbO3)2,1
Mn(SbSe2)2,0
Mn0.05Te1Pb0.95,0
Mn0.1Te1Pb0.9,0
Mn11Si19,0
Mn15Si26,0
Mn2AlB2,1
Mn2AlO4,1
Mn2CoAs,1
Mn2CoGe,1
Mn2Cu(PO4)3,1
Mn2GaW,1
Mn2GeS4,1
Mn2Hg5,1
Mn2Nb,1
Mn2OF3,1
Mn2P,1
Mn2Tl2O7,1
Mn2VSi,1
Mn3(OF3)2,1
Mn3Al10,1
Mn3Cr3(CoO8)2,1
Mn3Cr3(TeO8)2,1
Mn3NbO8,1
Mn3NiN,1
Mn3PdN,1
Mn3PtN,1
Mn3SbO8,1
Mn3V2(SiO4)3,1
Mn5As4,1
Mn5Ge2,1
Mn5O3F5,1
Mn5O7,1
Mn7O7F,1
MnAl3,0
MnAlAu2,1
MnAs,1
MnBe2Co,1
MnCdO2,1
MnCoSi,1
MnCu2Sn,1
MnCu3,1
MnF2,0
MnFeAs,1
MnFeCoGe,1
MnGaNi2,1
MnGaPt,1
MnGePd,1
MnGeRh2,1
MnI2,0
MnIn2PbS5,0
MnInCu2,1
MnNbO4,1
MnNi,1
MnNiP,1
MnO,0
MnO2,0
MnP2,1
MnP4,0
MnPSe3,0
MnS,1
MnSb3(PO4)6,1
MnSbPd,1
MnSbRh2,1
MnSe,0
MnSi,0
MnSiNi2,1
MnSnRu2,1
MnTcOs,1
MnTe,0
MnTe9,0
MnTePd,1
MnV(TeO4)2,0
Mo2NCl8,1
Mo3Pd2N,1
Mo5As4,1
Mo5O14,1
MoO3,0
MoSe2,0
Na(GeP)3,0
Na0.5Ge1Pb1.75S4,0
Na0.5Ge1Pb1.75Se4,0
Na0.75Eu1.625Ge1Se4,0
Na0.8Li0.2As1Se2,0
Na10(Ga2Sn)3,1
Na11Bi5O16,1
Na11Ti20O40,1
Na15Sn4,1
Na19Zr11S30,1
Na2B6O9F2,0
Na2Be4B4O11,0
Na2Cd(GeS3)2,0
Na2Cd(GeSe3)2,0
Na2CdSnS4,0
Na2Cl,1
Na2Cr7O14,1
Na2EuGeSe4,0
Na2Ga2GeS6,0
Na2Ga2SnS6,0
Na2Gd(PO4)2,0
Na2Ge2Se5,0
Na2Hg3(GeS4)2,0
Na2Hg3Se1.49S2.51,0
Na2In,1
Na2In2GeS6,0
Na2In2GeSe6,0
Na2In2SiS6,0
Na2In4Se6S,0
Na2In5Au6,1
Na2LiTa,1
Na2Mo2Se2O11,0
Na2Nb4Se4O19,0
Na2Pt(IO3)6,0
Na2S,0
Na2SO4,1
Na2Se,0
Na2Si2Hg3S8,0
Na2Sn2Hg3S8,0
Na2Te,0
Na2TeS3,0
Na2TeSe3,0
Na2Ti2Sb2O,1
Na2Ti3O7,0
Na2Tl,1
Na2UI6,1
Na2V6O13,1
Na2VCuF7,1
Na2Zn(GeS3)2,0
Na2Zn(GeSe3)2,0
Na2Zn(SnS3)2,0
Na2Zn3(SeO3)4,0
Na3(WO3)4,1
Na3In2Au,1
Na3Mn2(GeO4)3,1
Na3MoClO4,0
Na3MoO4F,0
Na3Re,1
Na3Sb,0
Na3Sn2ClF6,0
Na3Tl,1
Na3UF7,1
Na3WClO4,0
Na3Zn(BO2)5,0
Na4Al4Si19,0
Na4Eu(GeS3)2,0
Na4Mg(GeSe3)2,0
Na4Mg(SiSe3)2,0
Na5Cu7O13,1
Na5Fe6(SiO3)12,1
Na5Gd(MoO4)4,0
Na6CoSe4,1
Na6FeS4,1
Na7(CoO3)2,0
Na7.36Ga7.24Sn4.78Se24,0
Na8(CuO2)5,1
Na8Hg3,1
Na8NbO6,1
Na8PO3,1
Na9(WO3)16,1
NaAlGeS4,0
NaAsO3,1
NaAsS2,0
NaAsSe2,0
NaB15,0
NaBi3,1
NaBiS2,0
NaBiSe2,0
NaBr,0
NaC,1
NaCd2Au,1
NaCd4P3,0
NaCdAsS3,0
NaCdO3,1
NaCdSb,1
NaCeS2,1
NaCeS3,0
NaCl,0
NaCuO,1
NaEuO2,1
NaF,0
NaFe2(SiO3)4,1
NaFe2O3,1
NaGaGe3Se8,0
NaH3(SeO3)2,0
NaHg,1
NaI,0
NaIn(IO3)4,0
NaIn(TeO3)2,0
NaIn3S5,0
NaIn3Se5,0
NaInS2,0
NaInSe2,0
NaInSnS4,0
NaInTe2,0
NaIrPb,1
NaLa2TaO6,0
NaLaS3,0
NaLi3,1
NaLu(Pd3O4)2,1
NaNO2,0
NaNb2PS10,0
NaNbSe2O7,0
NaNi2O3,1
NaSb,0
NaSb(PS3)2,0
NaSbF6,0
NaSbS2,0
NaSbSe2,0
NaSbTe2,0
NaSc(SeO3)2,0
NaSi2Pd3,1
NaSm(PS3)2,0
NaSn2,1
NaTa3,1
NaTi5Se8,1
NaTl,1
NaY(Te2O5)2,0
NaYb(PS3)2,0
NaZr2TiF11,1
NaZrCuTe3,1
Nb(Cl2O)2,1
Nb17Ir3S40,1
Nb2(CoO3)3,1
Nb2AgPS10,0
Nb2Cr4Si5,1
Nb2O5,0
Nb2Pb2Se4O15,0
Nb2Sb,1
Nb2Tl3CuSe12,0
Nb2Tl4S11,0
Nb3(Fe10B3)2,1
Nb3B2,1
Nb3Bi,1
Nb3CuO8,0
Nb3In,1
Nb3IrSe8,1
Nb3Os,1
Nb3Ru,1
Nb3Te,1
Nb3V(PO4)6,1
Nb3VS6,1
Nb40N21O16,1
Nb4Co2PdSe12,1
Nb5Ga4,1
Nb5Ge3,1
Nb5OF14,1
Nb6Co7,1
Nb6VSb3O25,0
NbAg2(PS4)2,0
NbCrN,1
NbCrW,1
NbCu3Se4,0
NbCuO3,0
NbGaCo2,1
NbHO3,1
NbHg3F6,1
NbOsPb,1
NbPt2,1
NbRu2Cl,1
NbSe2,0
NbSi2,1
NbSiIr,1
NbSnIr,0
Nd(Al4Co)2,1
Nd(AsPd)2,1
Nd(CoGe)2,1
Nd(CoSi)2,1
Nd(CrSi)2,1
Nd(GePt)2,1
Nd(InS2)3,0
Nd(NiSn)2,1
Nd(PRu)2,1
Nd(Re2Si)2,1
Nd(SiIr)2,1
Nd1.33Lu0.67S3,0
Nd10Se14O,0
Nd2(SnSe3)3,0
Nd2BC,1
Nd2CdIn,1
Nd2Fe14B,1
Nd2Ge5Rh3,1
Nd2HfS5,0
Nd2IrPd,1
Nd2Ni7P4,1
Nd2O3,0
Nd2Ru2O7,1
Nd2S3,0
Nd2Se3,0
Nd2Te3,0
Nd2WC2,1
Nd2ZnGa,1
Nd2ZrS5,0
Nd3(GeRu)2,1
Nd3AlC,1
Nd3Ge5,1
Nd3In,1
Nd3Ni13B2,1
Nd3Te4,0
Nd3Zr,1
Nd4(GeS4)3,0
Nd4Ge3Rh4,1
Nd4InSbSe9,0
Nd4Mg3Co2,1
Nd4MgRu,1
Nd4O3F7,1
Nd5Ge3,1
Nd5Ge4,1
NdAgAs2,1
NdAgPb,1
NdAl4Ge2Au,1
NdAl7Au3,1
NdAs,0
NdAu3,1
NdB6,0
NdBRh3,1
NdBi,1
NdCrGe3,1
NdCu3(RuO3)4,1
NdCuSO,0
NdCuTeO,0
NdErTl2,1
NdErZn2,1
NdF3,0
NdFeSi2,1
NdGa2Ni,1
NdGaO3,1
NdIn3,1
NdIn5Rh,1
NdInAu,1
NdInCu,1
NdLuSe3,0
NdMg2,1
NdMg2Ni9,1
NdMgNi4,1
NdMnSbO,1
NdMoO4F,0
NdNiC2,1
NdO2,1
NdPt,1
NdRh,1
NdSb,1
NdSbPd,1
NdScGe,1
NdSmHg2,1
NdSn2,1
NdSnRh,1
NdTe,1
NdTe2,0
NdTiGe,1
NdTlAg2,1
NdTlPd,1
NdZn2Ag,1
Ni(CN)2,0
Ni(PO3)4,1
Ni23B6,1
Ni2Ge,1
Ni2Mo3N,1
Ni2Mo4C,1
Ni2Mo4N,1
Ni2PO5,1
Ni2Te3O8,0
Ni3Ge,1
Ni3Pt,1
Ni3S4,1
Ni3SnN,1
Ni4(BiO2)9,1
Ni4(PO4)3,1
Ni7(P2O7)4,1
NiAgO2,1
NiAsO3,1
NiCO4,1
NiGe,1
NiGePt2,1
NiI,1
NiN,1
NiO,0
NiP2,0
NiS2,0
NiTe,0
OsS2,0
P2H12N7Cl,1
P2H4RhO9,1
P2Ir,0
P2O5,1
P2Os,0
P2Pd,0
P2Pd3S8,0
P2Pt,0
P2Rh,0
P2Ru,0
P2Se3,0
P2Se5,0
P4Os,0
P4Ru,0
PH2NO2,1
PH6NO4,0
PHPbO3,0
POsS,0
POsSe,0
PPdS,0
PPdSe,0
PRuS,0
PSe,0
PW5O17,1
Pb17(Cl9O4)2,0
Pb1Se0.01S0.99,0
Pb1Se0.5S0.5,0
Pb1Se0.95S0.05,0
Pb1Se0.99S0.01,0
Pb1Se0.9S0.1,0
Pb2O3,0
Pb2SeN2O9,0
Pb3O4,0
Pb3Se2(BrO3)2,0
PbBr2,0
PbCl2,0
PbI2,0
PbN6,0
PbO2,0
PbS,0
PbSe,0
PbSeO4,0
Pd(IO3)2,0
Pd16S7,1
Pd2N,1
Pd3(PbS)2,1
PdO,0
PdPb2,1
PdS,0
PdS2,0
PdSe,0
PdSe2,0
Pm2CuGe,1
Pm2IrRh,1
Pm2NiRh,1
Pm2PtAu,1
Pm3I,1
PmCd3,1
PmCdPd2,1
PmDy3,1
PmGaAu2,1
PmHgAu2,1
PmMgAu2,1
PmMgCd2,1
PmMgRh2,1
PmSbRh2,1
PmSnRh2,1
Pr(BRu)2,1
Pr(BiO3)2,1
Pr(CoAs)2,1
Pr(CoGe)2,1
Pr(FeSi)2,1
Pr(InS2)3,0
Pr(MnSi)2,1
Pr1.29Lu0.71S3,0
Pr10Se14O,0
Pr1Te1.9,0
Pr27Se40,1
Pr2Au,1
Pr2CdSn,1
Pr2Co12P7,1
Pr2Ge2Se7,0
Pr2GeSe5,0
Pr2HgPb,1
Pr2InGe2,1
Pr2InPd2,1
Pr2Ir2O7,1
Pr2S3,0
Pr2Se3,0
Pr2Te3,0
Pr2Te4O11,0
Pr3(Al2Si3)2,1
Pr3Cd,1
Pr3I,1
Pr4InSbSe9,0
Pr4MgRu,1
Pr4Sb3,1
Pr4Te7,0
Pr5In11Ni6,1
Pr5Si4,1
Pr6Fe13Si,1
Pr7Mn8O24,1
Pr9(SbO)5,1
PrAgAs2,1
PrAl3Ni2,1
PrAs,0
PrAu,1
PrB4,1
PrB6,0
PrBN2,0
PrBPt4,1
PrCd,1
PrCo4B,1
PrCuSO,0
PrErIn2,1
PrErMg2,1
PrF3,0
PrFeGe2,1
PrGaAu2,1
PrGe3,1
PrGe5,1
PrGeAu,1
PrIn,1
PrInAu2,1
PrIr2,1
PrLuIn2,1
PrLuSe3,0
PrMgAg2,1
PrMgGa,1
PrMo3,1
PrMoO4F,0
PrNiGe2,1
PrO,0
PrP,1
PrSb,0
PrSbPt,1
PrSm3,1
PrSmO2,1
PrTaN2O,0
PrTe2,0
PrTl2InSe4,0
PrTlSe2,0
PrTmTl2,1
PrZn,1
Pt0.97S2,0
Pt3Pb,1
Pt3PbC,1
PtN,1
PtS,0
PtS2,0
PtSe2,0
Rb1.45Sb7.45Pb3.1Se15,0
Rb1.54Cd1.54Bi2.46S6,0
Rb15Hg16,1
Rb28(Mg3In17)3,1
Rb2AgPS4,0
Rb2BaNb2Se11,0
Rb2Cd(IBr)2,0
Rb2Cd(PSe3)2,0
Rb2Cd3(B4O7)4,0
Rb2Cd3S4,0
Rb2Cd3Se4,0
Rb2Cd3Te4,0
Rb2CrF6,1
Rb2Cu2Sb2S5,0
Rb2Cu2SnS4,0
Rb2FeI4,1
Rb2GeB4O9,0
Rb2Hg(PSe3)2,0
Rb2Hg3(GeS4)2,0
Rb2Mo3Se3O16,0
Rb2Mo9Se10,1
Rb2Na2IrO4,1
Rb2NaNiF6,1
Rb2NaVF6,1
Rb2NbCuS4,0
Rb2NbCuSe4,0
Rb2PS5,0
Rb2Pt(IO3)6,0
Rb2SCl6F,1
Rb2Sn2Hg3S8,0
Rb2Sn3(SbS5)2,0
Rb2Tb3AlF16,1
Rb2Te,0
Rb2TeBr6,0
Rb2TeI6,0
Rb2Ti(AgS2)2,0
Rb2Ti(CuS2)2,0
Rb2VAgS4,0
Rb2VCuS4,0
Rb2Zn3(SeO3)4,0
Rb3(Cu4S3)2,1
Rb3Ag9(PS4)4,0
Rb3Al3Ge7S20,0
Rb3Al3Ge7Se20,0
Rb3Bi2Br9,0
Rb3Bi2I9,0
Rb3Cd(BO2)5,0
Rb3Ga,1
Rb3Li4(BO2)7,0
Rb3Mn,1
Rb3Na(MoO4)2,0
Rb3Nb2AsSe11,0
Rb3Sb,0
Rb3Sb2Br9,0
Rb3Sb2I9,0
Rb3Sm,1
Rb3Ta2AsS11,0
Rb3Tm,1
Rb3Zn(BO2)5,0
Rb4Ag9(SbS3)4,0
Rb4CuSi2O7,1
Rb4Ga4Si19,0
Rb4Ge(PSe3)4,0
Rb4Ge3B6O17,0
Rb4Mo5(PO11)2,0
Rb4Ti3S14,0
Rb5(W4O15)2,1
Rb5(WO3)18,1
Rb5B(SO4)4,0
Rb5Li6(BO2)11,0
Rb5Tl3O,1
Rb6O,1
Rb7Th2(P2Se7)3,0
Rb9Bi13S24,0
RbAg2SbS4,0
RbAg2TeS6,0
RbAg5(PS4)2,0
RbAgF3,1
RbB5(H2O3)4,1
RbBa2(PO3)5,0
RbBi2,1
RbBi3Se5,0
RbBi3TeSe4,0
RbBiS2,0
RbBiSe2,0
RbBr,0
RbBr3,1
RbC8,1
RbCaBO3,0
RbCd(BO2)3,0
RbCd13,1
RbCd4Ga5S12,0
RbCd4Ga5Se12,0
RbCd4Ga5Te12,0
RbCd4In5Se12,0
RbCl,0
RbCu(SbS2)2,0
RbCu2AsS3,0
RbCu2SbS3,0
RbCu4AsS4,0
RbCuPdF5,1
RbCuSnS3,0
RbCuSnSe3,0
RbEuO2,1
RbF,0
RbF3,1
RbGaSnSe4,0
RbGe3,1
RbGeB3O7,0
RbH2(IO3)3,0
RbH3(SeO3)2,0
RbHg3,1
RbHgSbTe3,0
RbI,0
RbIn4,1
RbIn5S6,0
RbInGeS4,0
RbInS2,0
RbInSnS4,0
RbInTe3O8,0
RbLiCO3,0
RbMn4Ga5Te12,0
RbMn4In5Se12,0
RbMnTe2,1
RbMoPO6,0
RbNa2NiO2,1
RbNa2Sb,0
RbNb3(TeO6)2,0
RbNb4Br11,0
RbNbSe2O7,0
RbPPbO4,0
RbPSe6,0
RbPdF3,1
RbSbO3,1
RbSbS2,0
RbSbSe2,0
RbSbTe2,0
RbSc(SeO3)2,0
RbTa3(TeO6)2,0
RbTbSe2,0
RbTiBr3,1
RbTmO3,1
RbU2SbS8,1
RbUAgS3,1
RbV(CuS2)2,0
RbVP2S7,1
RbWO3,1
RbY(TeO3)2,0
RbYbZnSe3,0
RbZn4In5Se12,0
RbZrPSe6,0
Re(TeCl6)2,1
Re2PbO6,1
Re2RuBr,1
Re2W3C,1
Re3As7,1
Re3F,1
Re3P4,1
Re5(NiAs6)2,1
ReBiO3,1
ReCl4,1
ReF6,1
ReIr3,1
ReO3,0
ReOsRu,1
RePO5,1
ReS2,0
ReSe2,0
ReSi2,0
ReSn3,1
Rh0.67S2,0
Rh0.67Se2,0
Rh2S3,0
Rh3Pb,1
Rh7(PbO5)3,1
RhS3,0
RhSe2,0
RhSe3,0
RhSeS,0
Ru3Cl,1
RuCl3,1
RuS2,0
RuSe2,0
Sb2I2F11,1
Sb2O3,0
Sb2Os,0
Sb2PbSe4,0
Sb2Pt,0
Sb2Ru,0
Sb2S3,0
Sb2Se3,0
Sb2Te,1
Sb2Te3,0
Sb2XeF14,1
Sb3IO4,0
Sb4Pb4S11,1
Sb5IO7,0
Sb6Pb4Se13,0
Sb6Pb6Se17,0
Sb8I2O11,0
SbAs,0
SbI3,0
SbOsS,0
SbOsSe,0
SbPb2S2I3,0
SbPbBrO2,0
SbPbIO2,0
SbPd3,1
SbPt3,1
SbRh3,1
SbRuSe,0
SbSBr,0
SbSI,0
SbSeBr,0
SbSeI,0
SbTeI,0
SbTeOs,0
SbTeRh,0
SbTeRu,0
Sc(CuSe)3,0
Sc(GaFe)6,1
Sc(TiN)9,1
Sc(VGa2)2,1
Sc11(AlGe4)2,1
Sc14Cu14O37,1
Sc2(PO4)3,1
Sc2Al3Ru,1
Sc2CuRu,1
Sc2Fe,0
Sc2FeB2Ir5,1
Sc2GaAg,1
Sc2GaIr,1
Sc2MnC,1
Sc2O3,0
Sc2S3,0
Sc2TlTc,1
Sc3(MnGa3)2,1
Sc3(ReSi2)2,1
Sc3BPb,1
Sc3C4,1
Sc3Fe2Si3,1
Sc3GaC,1
Sc3PbC,1
