formula,target
La6Al9Ni5,1.0
La6AlCu3,1.0
La6AlNi3,1.0
La6Mg11Cu3,0.0
La6Mg15Ni4,1.0
La6Mg9Cu5,1.0
La7.5Zr7.5Al85,1.0
La73Cu27,1.0
La7Al10Ni3,1.0
La7Al11Ni2,0.0
La7Al29Ni14,1.0
La7Al2Cu,0.0
La7Al2Ni,1.0
La7Al4Ni9,1.0
La7Al6Ni7,1.0
La7Al7Ni6,1.0
La7Al9Ni4,1.0
La7AlNi2,1.0
La7Mg10Ni3,1.0
La7Ni3,1.0
La8(Al9Ni5)3,1.0
La8(AlNi3)3,1.0
La8(Mg3Cu)3,1.0
La81AlNi18,1.0
La83Al3Ni14,1.0
La87Al11Ni2,1.0
La87Al13,1.0
La8Al11Ni,1.0
La8Al5Cu7,1.0
La8Al5Ni7,1.0
La8Al7Ni5,1.0
La8AlCu,0.0
La8AlNi,1.0
La8AlNi11,1.0
La8Mg67Zn25,1.0
La8Mg7Cu5,1.0
La9(Mg5Ni3)2,1.0
La9Al,0.0
La9Al10Ni,1.0
La9Al11,1.0
La9Al12Ni29,1.0
La9Al14Ni27,1.0
La9Al17Ni24,1.0
La9Al19Ni22,1.0
La9Al21Ni20,1.0
La9Al22Ni19,1.0
La9Al23Ni18,1.0
La9Al24Ni17,1.0
La9Al2Ni9,1.0
La9Al4Ni7,1.0
La9Al5Ni6,1.0
La9Al6Ni5,1.0
La9Al7Ni4,1.0
La9Al9Ni2,1.0
La9Cu36.4Au54.6,1.0
La9Cu45.5Au45.5,1.0
La9Cu68.25Au22.75,1.0
La9Mg85Ni6,1.0
La9Ni,0.0
LaAl,1.0
LaAl15Ni4,1.0
LaAl17Cu2,0.0
LaAl17Ni2,1.0
LaAl18Cu,1.0
LaAl2Ni,1.0
LaAl37Ni12,1.0
LaAl38Ni11,1.0
LaAl4,0.0
LaAl41Ni8,1.0
LaAl43Ni6,1.0
LaAl44Ni5,1.0
LaAl4Ni5,0.0
LaAl5Cu4,0.0
LaAl5Ni4,0.0
LaAl7Cu2,0.0
LaAl8Cu,0.0
LaAl8Ni,1.0
LaAl9,1.0
LaAlCu3,0.0
LaAlCu8,0.0
LaCu,0.0
LaMg11Cu8,1.0
LaMg13Cu6,1.0
LaMg14Zn5,1.0
LaMg15Cu4,1.0
LaMg15Ni4,1.0
LaMg15Zn4,1.0
LaMg16Cu3,1.0
LaMg16Ni3,1.0
LaMg18Ni,0.0
LaMg19Zn5,1.0
LaMg2Cu,0.0
LaMg2Ni,1.0
LaMg3Cu,0.0
LaMg4Cu5,1.0
LaMg5Cu4,1.0
LaMg5Ni4,1.0
LaMg7Cu2,1.0
LaMg7Ni2,1.0
LaMg7Zn2,1.0
LaMg8Cu,0.0
LaMg8Ni,1.0
LaNi,0.0
LaZr5Fe44,1.0
Mg,0.0
Mg10AlZn9,1.0
Mg10Ti53Al37,1.0
Mg11Al2Ag7,1.0
Mg11Ti14Al25,0.0
Mg11Ti32Al57,1.0
Mg12AlZn7,1.0
Mg12Ti7Al,0.0
Mg13(Ti18Al11)3,1.0
Mg13(Ti2Al)29,1.0
Mg13(Ti9Al20)3,0.0
Mg13Al2Ag5,1.0
Mg13Al2Zn5,1.0
Mg13Ti12,0.0
Mg13Ti19Al68,0.0
Mg14(AlZn)3,0.0
Mg14AlZn5,1.0
Mg15Al2Ag3,1.0
Mg15Al2Zn3,1.0
Mg15Al3Zn2,0.0
Mg15AlZn4,1.0
Mg15Ti32Al53,1.0
Mg15Ti49Al36,0.0
Mg16Al27Pd7,0.0
Mg16AlZn3,0.0
Mg17Al2Zn,0.0
Mg17Al52Pd31,0.0
Mg17Al71Pd12,1.0
Mg17AlZn2,0.0
Mg17Mn3,0.0
Mg17Ni3,1.0
Mg17Zn3,0.0
Mg18Al25Pd7,0.0
Mg18AlZn,0.0
Mg19(AlGa)3,1.0
Mg19(AlGa2)2,1.0
Mg19Mn,0.0
Mg19Zn,0.0
Mg21Al53Pd26,1.0
Mg22Ti67Al11,0.0
Mg23(AlGa2)9,1.0
Mg23(Ti2Al5)11,0.0
Mg23Ti20Al7,0.0
Mg27Ti43Al30,0.0
Mg27Ti45Al28,1.0
Mg27Ti52Al21,0.0
Mg2Al2Zn,0.0
Mg2Ti53Al45,1.0
Mg3(Ti6Al5)2,1.0
Mg30Ti43Al27,0.0
Mg31(Ti18Al5)3,0.0
Mg33Al67,0.0
Mg33Ti14Al3,0.0
Mg39Ti41Al20,0.0
Mg3Al11Pd6,0.0
Mg3Al17,0.0
Mg3AlZn,0.0
Mg3Cu2,1.0
Mg3Ti27Al70,0.0
Mg3Ti5Al17,1.0
Mg3Ti7Al10,1.0
Mg3Ti7Al15,1.0
Mg3Zn,1.0
Mg4(AlZn)3,0.0
Mg41Ti50Al9,0.0
Mg45Al4Ga,0.0
Mg46Ti35Al19,0.0
Mg4Al5Zn,0.0
Mg4Cu,1.0
Mg51Ti40Al9,0.0
Mg5Al3Zn2,0.0
Mg5Al4Zn,0.0
Mg5Al74Pd21,0.0
Mg5AlZn4,0.0
Mg5Ti19Al26,1.0
Mg5Ti29Al66,1.0
Mg6Al3Zn,0.0
Mg6AlZn3,0.0
Mg6Ti61Al33,1.0
Mg7(Ti18Al13)3,1.0
Mg7(Ti2Al)6,0.0
Mg70(Cu7Au3)3,1.0
Mg70Cu29Au,1.0
Mg77Ti23,0.0
Mg7Al2Zn,0.0
Mg7AlZn2,1.0
Mg7Ni3,0.0
Mg7Ti49Al44,1.0
Mg83Ti17,0.0
Mg89Al8Ga3,0.0
Mg89Al9Ga2,0.0
Mg8AlZn,0.0
Mg92.5Mn7.5,0.0
Mg9Al26Pd15,0.0
Mg9Al4Ag7,1.0
Mg9Cu,0.0
Mg9Mn,0.0
MgAl2Pd,0.0
MgCu,0.0
Mn(Al11Co)2,0.0
Mn(Al11Ni)2,0.0
Mn(Al29Ni4)3,1.0
Mn(Al2Si)3,1.0
Mn(Al6Ni)7,0.0
Mn(Al7Co)3,0.0
Mn(Al8Ni)11,1.0
Mn(Fe29B4)3,0.0
Mn(Ge2Pd9)9,1.0
Mn0.5Al87.5Ni12,1.0
Mn10(Co4B)3,1.0
Mn10Al73Ge17,1.0
Mn11(Co9B4)3,1.0
Mn11Co11B3,1.0
Mn12Co7B6,1.0
Mn12Co8B5,1.0
Mn12Fe71P17,1.0
Mn13(CoB)6,1.0
Mn13.5Co54.5B32,1.0
Mn13.6Co54.4B32,1.0
Mn13Co31B6,1.0
Mn14.4Co57.6B28,1.0
Mn14FeB5,1.0
Mn15.2Co60.8B24,1.0
Mn15.5Al76Cu8.5,0.0
Mn15Co61B24,1.0
Mn15Fe71B14,1.0
Mn15Fe73B12,0.0
Mn15Fe77B8,0.0
Mn15Fe79B6,0.0
Mn16.8Co67.2B16,1.0
Mn16Co5B4,1.0
Mn17(Co7B4)3,1.0
Mn17.4Al66.6Si16,0.0
Mn17.4Al68.6Si14,0.0
Mn17.4Al70.6Si12,0.0
Mn17.4Al76.6Si6,0.0
Mn17.4Al78.6Si4,0.0
Mn17.6Co70.4B12,1.0
Mn17.8Co71.2B11,1.0
Mn17Co25B8,1.0
Mn17Co67B16,1.0
Mn17Fe5B3,0.0
Mn18.5Co65.5B16,1.0
Mn18Al57Ge25,1.0
Mn18Fe5B2,0.0
Mn19Co19B12,1.0
Mn19Co65B16,1.0
Mn1Al86.5Ni12.5,1.0
Mn2(Al15Co)3,0.0
Mn2(Al15Ni)3,0.0
Mn2.5Al87Ni10.5,1.0
Mn20Al53Si27,1.0
Mn21.6Co46.4B32,1.0
Mn21.6Co50.4B28,1.0
Mn21Co15B14,1.0
Mn21Co17B12,1.0
Mn21Co21B8,1.0
Mn21Co47B32,1.0
Mn21Co51B28,1.0
Mn22.8Co53.2B24,1.0
Mn23Co57B20,1.0
Mn25.2Co58.8B16,1.0
Mn25Co59B16,1.0
Mn26.4Co61.6B12,1.0
Mn26.5Co45.5B28,1.0
Mn26.5Co49.5B24,1.0
Mn26.8Co40.2B33,1.0
Mn27Co41B32,1.0
Mn27Co45B28,1.0
Mn27Co61B12,1.0
Mn28.8Co43.2B28,1.0
Mn28Co41B31,1.0
Mn29.5Co46.5B24,1.0
Mn29.5Co54.5B16,1.0
Mn29Co43B28,1.0
Mn2Al11Si7,1.0
Mn2Al21Ni2,0.0
Mn2Al22Ni,0.0
Mn2Al41Ni7,0.0
Mn2Al43Co5,0.0
Mn2Al43Ni5,0.0
Mn2Al47Co,0.0
Mn2Al85Ni13,0.0
Mn2Al86.5Ni11.5,1.0
Mn2Al89Ni9,0.0
Mn2Co17B6,1.0
Mn2Co19B4,1.0
Mn2Co2B,1.0
Mn2Fe18B5,1.0
Mn2Nb15Co83,1.0
Mn30.4Co45.6B24,1.0
Mn30.5Co45.5B24,1.0
Mn31(Co19B4)3,1.0
Mn32.5Co47.5B20,1.0
Mn33.5Co50.5B16,1.0
Mn33.6Co50.4B16,1.0
Mn33Fe10B7,1.0
Mn35.2Co52.8B12,1.0
Mn35.6Co53.4B11,1.0
Mn35Co53B12,1.0
Mn37(Co13B8)3,1.0
Mn3Al10Si7,1.0
Mn3Al11Si6,1.0
Mn3Al12Si5,1.0
Mn3Al13Si4,1.0
Mn3Al16Ni,0.0
Mn3Al41Ni6,0.0
Mn3Al43Co4,0.0
Mn3Al43Ni4,0.0
Mn3Al44Co3,0.0
Mn3Al44Ni3,0.0
Mn3Al45Co2,0.0
Mn3Al46Ni,0.0
Mn3Al47,0.0
Mn3Al9Si8,0.0
Mn3CoB,1.0
Mn3Fe15B2,0.0
Mn3Fe37B10,1.0
Mn3Fe81B16,1.0
Mn3Fe85B12,0.0
Mn3Fe87B10,0.0
Mn3Fe89B8,0.0
Mn3Fe91B6,0.0
Mn3Si10Pd37,1.0
Mn3Si20Pd77,1.0
Mn4(Nb5Co27)3,1.0
Mn40.5Co43.5B16,1.0
Mn43(Co11B8)3,1.0
Mn43.5Co36.5B20,1.0
Mn43Co37B20,1.0
Mn47Co25B28,1.0
Mn49(Co13B4)3,1.0
Mn49Co35B16,1.0
Mn4Al13Ge3,0.0
Mn4Al13Si3,0.0
Mn4Al41Ni5,0.0
Mn4Al43Ni3,0.0
Mn4Al45Co,0.0
Mn4Al45Ni,0.0
Mn4Al83Ni13,0.0
Mn4Al9Si7,1.0
Mn4Co16B5,1.0
Mn4Fe16B5,1.0
Mn4Fe77B19,1.0
Mn5(Al7Ge8)3,1.0
Mn5(Co3B2)4,1.0
Mn5(Fe14B)3,0.0
Mn51.5Co28.5B20,1.0
Mn51Co33B16,1.0
Mn59.5Co24.5B16,1.0
Mn5Co17B3,1.0
Mn5Fe37B8,1.0
Mn5Fe41B4,0.0
Mn5Fe81B14,1.0
Mn5Fe83B12,0.0
Mn5Fe87B8,0.0
Mn5Fe89B6,0.0
Mn63Co21B16,1.0
Mn67Co17B16,1.0
Mn6Al69Ge25,1.0
Mn6Co13B6,1.0
Mn7(Co2B)6,1.0
Mn7(Ge6Pd25)3,1.0
Mn7.2Co64.8B28,1.0
Mn7.6Co68.4B24,1.0
Mn74(SiP)13,1.0
Mn7Al85Ni8,0.0
Mn7Co27B16,1.0
Mn7Co29B14,1.0
Mn7Co61B32,1.0
Mn7Co65B28,1.0
Mn7Fe33B10,1.0
Mn7Si20Pd73,1.0
Mn85(Fe2B3)3,1.0
Mn8Co12B5,1.0
Mn9Co75B16,1.0
Mn9Fe31B10,1.0
Mn9Fe74P17,1.0
MnAl12Si7,0.0
MnAl23Co,0.0
MnAl23Ni,0.0
MnAl2Si,0.0
MnAl3Si,0.0
MnAl43Co6,0.0
MnAl44Co5,0.0
MnAl45Co4,0.0
MnAl46Ni3,0.0
MnAl47Co2,0.0
MnAl47Ni2,0.0
MnAl48Co,0.0
MnAl48Ni,0.0
MnAl5Ge4,1.0
MnAlCu2,0.0
MnCo3B,1.0
MnFe15B4,1.0
MnFe3B,1.0
MnFe7B2,1.0
MnFe85B14,1.0
MnFe8B,0.0
MnFe95B4,0.0
MnGe9Pd40,1.0
MnSi10Pd39,1.0
MnSi20Pd79,1.0
Mo12P5Ru8,1.0
Mo16P5Ru4,1.0
Mo3Ru2,1.0
Mo4P5Ru16,1.0
Mo8P5Ru12,1.0
Nb10.3Fe80.3B9.4,1.0
Nb10Ni73B17,1.0
Nb11.5Ni71.5B17,1.0
Nb11V5Si4,0.0
Nb12Fe85B3,0.0
Nb13Co77B10,1.0
Nb14Co81B5,1.0
Nb15Co73Ni12,1.0
Nb15Fe12Co73,1.0
Nb15Fe26Co59,1.0
Nb15Fe2Co83,1.0
Nb15Fe6Co79,1.0
Nb15Fe72.5Co12.5,1.0
Nb15Fe77B8,1.0
Nb15Fe79B6,0.0
Nb15Si4Mo,1.0
Nb15Si4W,1.0
Nb15VSi4,1.0
Nb16.5Ni66.5B17,1.0
Nb19Si5Ge,1.0
Nb20Si3C2,1.0
Nb2Ni3,1.0
Nb3(Fe10B)2,1.0
Nb39Si7Ge4,1.0
Nb3Co17,1.0
Nb3Fe12Co5,1.0
Nb3Fe15B2,1.0
Nb3Fe2Co15,1.0
Nb3Fe80B17,1.0
Nb3SiMo,1.0
Nb3VSi,1.0
Nb40(Ni19Pt)3,1.0
Nb40Ni59Pt,1.0
Nb40Si9C,1.0
Nb40Si9Ge,1.0
Nb4Si,1.0
Nb5(Co14B)3,0.0
Nb5.3Fe80.2B14.5,1.0
Nb5.5Fe85.5B9,0.0
Nb5Fe83B12,1.0
Nb5Fe87B8,0.0
Nb5Fe92B3,0.0
Nb5Ni78B17,1.0
Nb5Si2Mo3,1.0
Nb6.8Fe76B17.2,1.0
Nb6.9Fe80B13.1,1.0
Nb6Fe39B5,1.0
Nb6Fe41B3,1.0
Nb7(Fe27B4)3,1.0
Nb7(Fe28B3)3,1.0
Nb7.1Fe82.3B10.6,0.0
Nb7.1Fe83.4B9.5,0.0
Nb7.3Fe79.5B13.2,1.0
Nb7.5Fe83B9.5,0.0
Nb7.6Fe81.1B11.3,1.0
Nb7.8Fe78.4B13.8,1.0
Nb7Co42B,1.0
Nb7Fe77B16,1.0
Nb7Fe79.9B13.1,1.0
Nb7Fe83B10,1.0
Nb7Fe85B8,1.0
Nb7VSi2,1.0
Nb8.3Fe78.5B13.2,1.0
Nb8.7Fe76B15.3,1.0
Nb8.9Fe79.6B11.5,1.0
Nb80Si19C,1.0
Nb8Fe79B13,1.0
Nb8Ni75B17,1.0
Nb9.1Fe79.9B11,1.0
Nb9.3Fe77.5B13.2,1.0
Nb9.6Fe77.5B12.9,1.0
Nb9.8Fe75.2B15,1.0
Nb9Si4Mo7,0.0
NbFe17B2,1.0
NbNi,1.0
Nd(Al10Ni)9,0.0
Nd(Al11Ni)2,1.0
Nd(Al28Ni5)3,1.0
Nd(Al6Ni)7,1.0
Nd(Al7Ni)3,1.0
Nd(Al8Ni)11,1.0
Nd(AlCu11)2,0.0
Nd(AlCu7)3,0.0
Nd(Mg2Ni)3,1.0
Nd(MgCu2)3,0.0
Nd(MgNi)2,1.0
Nd10Al79Ni11,1.0
Nd11.8Fe82.1B6.1,1.0
Nd11Fe89,1.0
Nd12Fe69.5B18.5,1.0
Nd14Fe78.2B7.8,1.0
Nd14Fe81B5,0.0
Nd15Fe77.5B7.5,1.0
Nd15Fe82B3,1.0
Nd16.5Fe66B17.5,1.0
Nd16.8Fe67.2B16,1.0
Nd2(Al15Ni)3,1.0
Nd2(Al5Ni)3,1.0
Nd21Fe21B8,1.0
Nd21Fe79,1.0
Nd27.7Fe56.3B16,1.0
Nd2Al21Ni2,1.0
Nd2Al22Ni,1.0
Nd2Al23,1.0
Nd2Al3Cu20,1.0
Nd2Al41Ni7,1.0
Nd2Al43Ni5,1.0
Nd2Al85Ni13,1.0
Nd2AlCu22,0.0
Nd2Cu3,0.0
Nd2Fe3,1.0
Nd2Mg11Cu7,1.0
Nd2Mg11Ni7,1.0
Nd2Mg13Ni5,1.0
Nd2Mg17Cu,1.0
Nd2Mg17Ni,1.0
Nd2Mg3Ni5,0.0
Nd2Mg5Cu3,1.0
Nd2Mg5Ni3,1.0
Nd2Mg7Cu,1.0
Nd2Mg7Ni,1.0
Nd2MgCu2,0.0
Nd2MgNi2,1.0
Nd2Ni3,0.0
Nd30Fe51.5B18.5,1.0
Nd33Fe67,1.0
Nd3Al13Ni4,1.0
Nd3Al16Ni,0.0
Nd3Al21Ni,1.0
Nd3Al22,1.0
Nd3Al3Cu44,0.0
Nd3Al41Ni6,1.0
Nd3Al45Ni2,1.0
Nd3Al4Cu43,0.0
Nd3Al6Cu41,0.0
Nd3Al7Cu40,0.0
Nd3Al90Ni7,1.0
Nd3AlCu46,0.0
Nd3Fe14B3,1.0
Nd3Fe17,1.0
Nd3Fe2,1.0
Nd3Fe41B6,1.0
Nd3Fe7,1.0
Nd3Fe78.5B18.5,1.0
Nd3Fe82B15,1.0
Nd3Mg10Ni7,1.0
Nd3Mg12Cu5,1.0
Nd3Mg12Ni5,1.0
Nd3Mg13Cu4,1.0
Nd3Mg14Cu3,1.0
Nd3Mg15Cu2,1.0
Nd3Mg15Ni2,1.0
Nd3Mg16Cu,0.0
Nd3Mg16Ni,0.0
Nd3Mg17,0.0
Nd3Mg2Cu5,1.0
Nd3Mg2Ni5,1.0
Nd3Mg3Cu4,1.0
Nd3Mg4Cu3,1.0
Nd3Mg4Ni3,1.0
Nd3Mg5Cu2,1.0
Nd3Mg5Ni2,1.0
Nd3Mg6Ni,1.0
Nd3Mg9Ni8,1.0
Nd3MgNi,1.0
Nd3MgNi6,0.0
Nd4.125Fe78.375B17.5,1.0
Nd4.5Fe77B18.5,1.0
Nd4Al13Ni3,0.0
Nd4Al3Cu43,1.0
Nd4Al43Ni3,1.0
Nd4Al45Ni,1.0
Nd4Al7Cu39,0.0
Nd4AlCu45,0.0
Nd4Fe19B2,1.0
Nd4Mg11Ni5,1.0
Nd4Mg13Cu3,1.0
Nd4Mg15Ni,1.0
Nd4Mg5Ni,0.0
Nd4Mg9Cu7,1.0
Nd4Mg9Ni7,1.0
Nd4MgNi5,1.0
Nd5(Al14Ni)3,1.0
Nd5(Al2Cu13)3,0.0
Nd5(AlCu14)3,1.0
Nd5(Mg3Cu2)3,1.0
Nd5(Mg4Ni)3,1.0
Nd50Fe31.5B18.5,1.0
Nd5Al37Ni8,1.0
Nd5Al44Ni,1.0
Nd5Al4Cu41,0.0
Nd5Al7Cu38,0.0
Nd5Al87Ni8,1.0
Nd5Mg11Cu4,1.0
Nd5Mg11Ni4,1.0
Nd5Mg13Cu2,0.0
Nd5Mg13Ni2,1.0
Nd5Mg2Ni3,1.0
Nd5Mg3Ni2,1.0
Nd5Mg88Ni7,1.0
Nd5Mg8Ni7,1.0
Nd5MgNi4,1.0
Nd6Fe41B3,1.0
Nd6Fe75.5B18.5,1.0
Nd6Mg11Ni3,1.0
Nd6Mg9Cu5,1.0
Nd6Mg9Ni5,1.0
Nd7.5Mg90Ni2.5,1.0
Nd7.5Mg92.5,0.0
Nd7Al43,1.0
Nd7Al83Ni10,1.0
Nd7Al85Ni8,1.0
Nd7Mg10Ni3,1.0
Nd7Mg11Ni2,1.0
Nd7Mg2Ni,0.0
Nd7Mg8Ni5,1.0
Nd7Mg9Cu4,1.0
Nd7MgNi2,0.0
Nd8(Fe13B)3,0.0
Nd9.2Fe74.8B16,1.0
Nd9Al83Ni8,1.0
Nd9Fe82B9,1.0
NdAl16Ni3,1.0
NdAl17Ni2,1.0
NdAl18Ni,1.0
NdAl23Ni,0.0
NdAl24,0.0
NdAl40Ni9,1.0
NdAl41Ni8,1.0
NdAl44Ni5,1.0
NdAl48Ni,0.0
NdAl49,0.0
NdAl86Ni13,1.0
NdAl8Ni,1.0
NdAl9,1.0
NdAlCu8,0.0
NdFe,1.0
NdFe3,1.0
NdFe4,1.0
NdMg11Cu8,1.0
NdMg13Cu6,1.0
NdMg13Ni6,1.0
NdMg14Cu5,1.0
NdMg15Cu4,1.0
NdMg15Ni4,1.0
NdMg17Cu2,1.0
NdMg17Ni2,1.0
NdMg18Cu,0.0
NdMg18Ni,0.0
NdMg19,0.0
NdMg2Ni,1.0
NdMg3Ni,1.0
NdMg4Cu5,1.0
NdMg5Cu4,1.0
NdMg5Ni4,0.0
NdMg7Ni2,1.0
NdMg8Ni,1.0
NdMg9,0.0
NdMgCu3,1.0
Ni,0.0
Ni11P2Pd7,1.0
Ni12P5Pt3,0.0
Ni13(B5C)2,1.0
Ni13B12,0.0
Ni14B10C,0.0
Ni14B7C4,1.0
Ni15B2C3,0.0
Ni15BC4,0.0
Ni15Mo7C3,0.0
Ni15MoP4,1.0
Ni16B5C4,1.0
Ni16B7C2,1.0
Ni16BP3,1.0
Ni16P5Pd4,1.0
Ni17(B3C)2,1.0
Ni17B2C,0.0
Ni17B5C3,1.0
Ni17B7C,1.0
Ni17Mo5C3,1.0
Ni18B5C2,0.0
Ni18B6C,0.0
Ni18BC,0.0
Ni18P5Pd2,1.0
Ni19(B2C)2,1.0
Ni19(MoC)3,0.0
Ni19B,0.0
Ni19B25C6,1.0
Ni19B29C2,0.0
Ni19B6,0.0
Ni20B4C,1.0
Ni20P19Pd61,1.0
Ni21B23C6,1.0
Ni21B25C4,0.0
Ni21B4,0.0
Ni22(B3C)7,1.0
Ni22.5P25Pt52.5,1.0
Ni23B23C4,0.0
Ni24B21C5,1.0
Ni25B19C6,1.0
Ni25B21C4,1.0
Ni26B19C5,1.0
Ni27B17C6,1.0
Ni27B20C3,0.0
Ni27B23,0.0
Ni27Mo14C9,0.0
Ni28B17C5,1.0
Ni28B19C3,1.0
Ni29(Mo2C)7,0.0
Ni29(Mo4C3)3,0.0
Ni29B21,1.0
Ni29B55C16,1.0
Ni29Mo16C5,0.0
Ni2P5Pd18,1.0
Ni2PPt2,1.0
Ni30B11C9,1.0
Ni30B13C7,1.0
Ni31B13C6,1.0
Ni31B19,1.0
Ni31Mo69,1.0
Ni32B11C7,1.0
Ni33B14C3,1.0
Ni33B7C10,0.0
Ni33Mo10C7,1.0
Ni33Mo8C9,0.0
Ni34B11C5,1.0
Ni34B13C3,1.0
Ni35(B3C2)3,1.0
Ni35(Mo2C3)3,0.0
Ni35B13C2,0.0
Ni35B14C,1.0
Ni36.5P27Pd36.5,1.0
Ni36B13C,0.0
Ni37.5P25Pd37.5,1.0
Ni37B13,0.0
Ni37B59C4,1.0
Ni37B8C5,1.0
Ni37P26Pd37,1.0
Ni38(B3C)3,0.0
Ni38.5P23Pd38.5,1.0
Ni38B11C,0.0
Ni39B10C,1.0
Ni39B11,0.0
Ni39B8C3,1.0
Ni3P5Pt12,1.0
Ni40B3P7,1.0
Ni40B9P,1.0
Ni40P9W,1.0
Ni41(B2C)3,0.0
Ni41B9,1.0
Ni41P18Pd41,1.0
Ni41P9,1.0
Ni42B7C,0.0
Ni47Mo53,1.0
Ni4B,0.0
Ni4P,1.0
Ni4P5Pt16,1.0
Ni5(PPd4)19,1.0
Ni52.5P25Pt22.5,1.0
Ni53.5B44C2.5,0.0
Ni53B41C6,0.0
Ni59Mo41,1.0
Ni63P20Pd17,1.0
Ni66.5B17Mo16.5,1.0
Ni67B17C16,0.0
Ni68.5B17W14.5,1.0
Ni68Mo13P19,1.0
Ni69Mo12P19,1.0
Ni6P5Pd14,1.0
Ni6P5Pt14,1.0
Ni6P5Pt9,1.0
Ni70.5B17W12.5,1.0
Ni71B15P14,1.0
Ni72Mo9P19,1.0
Ni73(B5C4)3,0.0
Ni73Mo7P20,1.0
Ni75B13C12,0.0
Ni75B17C8,0.0
Ni75P18W7,1.0
Ni77B13C10,0.0
Ni77P18W5,1.0
Ni78.5B11.5C10,0.0
Ni7B3,1.0
Ni7BC2,0.0
Ni7Mo2C,1.0
Ni81.5B1.8P16.7,1.0
Ni81.5B12P6.5,1.0
Ni81.5B15P3.5,1.0
Ni81.5B16.7P1.8,1.0
Ni81.5B17P1.5,1.0
Ni81.5B2P16.5,1.0
Ni81.5B5.5P13,1.0
Ni81B14C5,1.0
Ni81P19,1.0
Ni8BP,1.0
Ni8P5Pd12,1.0
Ni9C,0.0
Ni9P5Pt6,1.0
NiPd,1.0
P19Ir40Pd41,1.0
Pr0.3Zr10Fe89.7,1.0
Pr36B5Au9,1.0
Pr3Zr5Fe42,1.0
Pr67.5B10Au22.5,1.0
Sb22.5Pb22.5Au55,1.0
Sc3Fe,1.0
ScFe9,1.0
Si(Ni7B)3,0.0
Si10B17Mo73,1.0
Si10Ni73B17,1.0
Si11Pd39,1.0
Si12.5B17.5Mo70,1.0
Si12.5B20Mo67.5,1.0
Si12.5Ni75B12.5,1.0
Si13(GePd28)3,1.0
Si14Ni67B19,0.0
Si14Ni69B17,1.0
Si15(Ni4B)17,1.0
Si15Ni67.5C17.5,1.0
Si15Ni72B13,1.0
Si15Pd81Au4,1.0
Si16(Pd25Au3)3,1.0
Si16.5Ag1.7Pd81.8,1.0
Si16.5Ag12.5Pd71,1.0
Si16.5Ag20.9Pd62.6,0.0
Si16.5Ag4.2Pd79.3,1.0
Si16.5Ag5.5Pd78,1.0
Si16.5Ag6Pd77.5,1.0
Si16.5Ag8.5Pd75,1.0
Si16.5Ni1.7Pd81.8,1.0
Si16.5Ni10Pd73.5,1.0
Si16.5Ni11.7Pd71.8,1.0
Si16.5Ni12.5Pd71,1.0
Si16.5Ni19.2Pd64.3,1.0
Si16.5Ni20.9Pd62.6,1.0
Si16.5Ni26.7Pd56.8,1.0
Si16.5Ni29.2Pd54.3,1.0
Si16.5Ni35Pd48.5,1.0
Si16.5Ni40Pd43.5,1.0
Si16.5Ni50.1Pd33.4,1.0
Si16.5Ni6.7Pd76.8,1.0
Si16.5Pd68.5Au15,1.0
Si16.5Pd71Au12.5,1.0
Si16.5Pd73.5Au10,1.0
Si16.5Pd76.5Au7,1.0
Si16.5Pd76.8Au6.7,1.0
Si16.5Pd76.8Rh6.7,0.0
Si16.5Pd76Au7.5,1.0
Si16.5Pd77.5Au6,1.0
Si16.5Pd78.5Au5,1.0
Si16.5Pd79.3Au4.2,1.0
Si16.5Pd79.3Rh4.2,1.0
Si16.5Pd79.5Au4,1.0
Si16.5Pd80.5Au3,1.0
Si16.5Pd81.5Au2,1.0
Si16Ag5Pd79,1.0
Si16Ni76.5B7.5,0.0
Si16Pd80.5Au3.5,1.0
Si17.5Ni67.5C15,1.0
Si17B12Mo71,1.0
Si17Pd71Au12,1.0
Si18Ag5Pd77,1.0
Si18Ni16.4Pd65.6,1.0
Si18Ni32.8Pd49.2,1.0
Si18Ni69B13,0.0
Si18Ni8.2Pd73.8,1.0
Si18Pd77Au5,1.0
Si18Pd79Au3,1.0
Si18Pd81Au,1.0
Si2(BMo5)3,1.0
Si2(Ni5C)3,0.0
Si2.5B20Mo77.5,0.0
Si2.5Ni72.5B25,0.0
Si2.5Ni75.5B22,0.0
Si20Ag4.5Pd75.5,1.0
Si20Ni67.5C12.5,1.0
Si20Pd73Au7,1.0
Si21Pd75Au4,1.0
Si21Pd79,1.0
Si22.5B7.5Mo70,1.0
Si22.5Ni65C12.5,1.0
Si22.5Ni67.5C10,0.0
Si2B5Mo13,1.0
Si2BMo17,0.0
Si2BMo7,1.0
Si2BW7,1.0
Si2Ni17C,0.0
Si2Ni18B5,1.0
Si2Ni7C,0.0
Si3(Ni10B)2,0.0
Si3(Ni8B3)2,0.0
Si3(Ni9B2)2,1.0
Si3B3Mo14,1.0
Si3B4Mo13,0.0
Si3B5Mo12,0.0
Si3BMo16,0.0
Si3GePd21,1.0
Si3Ni13B4,1.0
Si3Ni15B7,0.0
Si3Ni15C2,0.0
Si3Ni16C,0.0
Si3Ni17B5,1.0
Si3Ni33B14,1.0
Si3Ni36B11,1.0
Si3Ni38B9,1.0
Si3Ni40B7,0.0
Si3Ni69B28,1.0
